Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weighted_Moving_Average,Lag_52_weeks,Normal_Baseline_Last_Year,Seasonal_Multiplier,Multiplier_Forecast,Forecast_Error,Absolute_Error
19,2012-04-13,1365098.46,0,44.42,4.187,137.868,8.15,1481705.795,1392093.04,1346130.0275,1.0341445562917584,1532297.981925202,-167199.5219252021,167199.5219252021
19,2012-04-20,1255087.26,0,55.2,4.17,137.9230667,8.15,1452728.3205,1514288.82,1408060.9975,1.0754426283297431,1562325.9632475735,-307238.70324757346,307238.70324757346
19,2012-04-27,1285897.24,0,42.45,4.163,137.9781333,8.15,1350088.7429999998,1297237.7,1405882.8675,0.9227210388492767,1245755.287479674,40141.95252032601,40141.95252032601
19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,1286993.93,1451953.95,1413893.3775,1.026918983500225,1321638.4983665596,83368.94163344032,83368.94163344032
19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,1340830.8429999999,1429143.06,1423155.8824999998,1.004206972386948,1346471.681332069,96401.53866793099,96401.53866793099
19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,1406073.7999999998,1355234.3,1383392.2525,0.9796457205473617,1377454.1809437666,-10517.080943766516,10517.080943766516
19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,1399225.293,1388553.11,1406221.105,0.9874358342815515,1381645.1945413034,103895.08545869659,103895.08545869659
19,2012-06-01,1450733.29,0,68.18,3.915,138.1138065,8.15,1437629.108,1457345.75,1407569.0550000002,1.0353635900300464,1488468.8343905734,-37735.5443905734,37735.5443905734
19,2012-06-08,1390122.11,0,60.19,3.871,138.1174194,8.15,1450346.308,1467473.63,1417151.6974999998,1.0355092066634597,1501846.9547843577,-111724.84478435759,111724.84478435759
19,2012-06-15,1440263.15,0,68.19,3.786,138.1295333,8.15,1425648.7485,1418973.62,1433086.5274999999,0.9901520897523058,1411609.0875800345,28654.062419965398,28654.062419965398
19,2012-06-22,1468350.36,0,75.83,3.722,138.1629,8.15,1424284.307,1440785.7,1446144.675,0.9962943022972441,1419006.3399154788,49344.02008452127,49344.02008452127
19,2012-06-29,1379652.65,0,69.92,3.667,138.1962667,8.15,1446785.599,1462731.93,1447491.2199999997,1.0105290517755265,1462018.879479957,-82366.22947995714,82366.22947995714
19,2012-07-06,1557120.44,0,76.07,3.646,138.2296333,8.193,1419788.4235,1465489.75,1446995.25,1.0127813135530335,1437935.1845197205,119185.25548027945,119185.25548027945
19,2012-07-13,1321741.35,0,73.17,3.689,138.263,8.193,1481691.2015,1391580.41,1440146.9474999998,0.9662766792067239,1431723.6537952407,-109982.30379524059,109982.30379524059
19,2012-07-20,1317672.92,0,76.17,3.732,138.2331935,8.193,1412810.7264999999,1377119.45,1424230.385,0.9669218298554977,1366077.532906855,-48404.612906855065,48404.612906855065
19,2012-07-27,1248915.43,0,74.43,3.82,138.2033871,8.193,1355013.9985,1298775.8,1383241.3524999998,0.9389365042135698,1272272.1069120413,-23356.67691204138,23356.67691204138
19,2012-08-03,1342123.78,0,73.41,3.819,138.1735806,8.193,1283904.4394999999,1408968.55,1369111.0525,1.0291119536484787,1321281.4060318,20842.37396820006,20842.37396820006
19,2012-08-10,1408907.89,0,74.45,3.863,138.1437742,8.193,1305833.2285,1360969.45,1361458.3125,0.9996409273089659,1305364.3394486008,103543.55055139912,103543.55055139912
19,2012-08-17,1375101.26,0,69.83,3.963,138.1857097,8.193,1361534.5825,1391792.69,1365126.6225,1.0195337685607255,1388130.483921979,-13029.223921979079,13029.223921979079
19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,1381986.9585,1547729.24,1427364.9825,1.084326194754466,1498524.6599106032,46128.71008939692,46128.71008939692
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,1464948.3095,1609951.02,1477610.5999999999,1.089563799826558,1596154.6466483125,-53434.77664831234,53434.77664831234
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,1518253.8035,1566712.79,1529046.435,1.024633885628202,1555654.2940500015,-58580.474050001474,58580.474050001474
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,1520186.87,1365633.53,1522506.645,0.896963920968634,1363552.775520235,7100.634479764849,7100.634479764849
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,1440710.5225,1300375.76,1460668.275,0.8902608362600332,1282608.1545694794,55964.13543052063,55964.13543052063
19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,1373575.9115,1330757.22,1390869.825,0.9567805671533639,1314210.7396331688,24088.280366831226,24088.280366831226
19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,1343247.8229999999,1461718.87,1364621.345,1.0711534561259557,1438824.5480401157,-30808.448040115647,30808.448040115647
19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,1373198.5505,1318905.53,1352939.345,0.9748445374688989,1338655.1058151347,14154.39418486529,14154.39418486529
19,2012-10-19,1321102.35,0,53.44,4.153,138.8336129,7.992,1369955.238,1374863.1,1371561.1800000002,1.0024074172178012,1373253.291827578,-52150.941827578004,52150.941827578004
19,2012-10-26,1322117.96,0,56.49,4.071,138.7281613,7.992,1345236.915,1396612.36,1388024.965,1.0061867727285438,1353559.5900591526,-31441.63005915261,31441.63005915261
20,2010-02-05,2401395.47,0,25.92,2.784,204.2471935,8.187,,,,1.0,,,
20,2010-02-12,2109107.9,1,22.12,2.773,204.3857472,8.187,,,,1.0,,,
20,2010-02-19,2161549.76,0,25.43,2.745,204.4321004,8.187,,,,1.0,,,
20,2010-02-26,1898193.95,0,32.32,2.754,204.4630869,8.187,2179171.9655,,,1.0,2179171.9655,-280978.0155,280978.0155
20,2010-03-05,2119213.72,0,31.75,2.777,204.4940734,8.187,2022005.576,,,1.0,2022005.576,97208.14400000032,97208.14400000032
20,2010-03-12,2010974.84,0,43.82,2.818,204.5250598,8.187,2048207.2065,,,1.0,2048207.2065,-37232.366500000004,37232.366500000004
20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,2031941.3144999999,,,1.0,2031941.3144999999,-80092.88449999993,80092.88449999993
20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,1997647.4670000002,,,1.0,1997647.4670000002,-102904.51700000023,102904.51700000023
20,2010-04-02,2405395.22,0,51.0,2.85,204.0252842,7.856,1932164.6515,,,1.0,1932164.6515,473230.5685000003,473230.5685000003
20,2010-04-09,2007796.26,0,65.1,2.869,203.8488134,7.856,2158634.907,,,1.0,2158634.907,-150838.6470000001,150838.6470000001
20,2010-04-16,1985784.59,0,55.43,2.899,203.7307486,7.856,2129997.8995,,,1.0,2129997.8995,-144213.30949999974,144213.30949999974
20,2010-04-23,1878862.42,0,50.65,2.902,203.6905586,7.856,2056430.2689999999,,,1.0,2056430.2689999999,-177567.84899999993,177567.84899999993
20,2010-04-30,1919053.21,0,54.75,2.921,203.6503685,7.856,1935625.2555,,,1.0,1935625.2555,-16572.045500000007,16572.045500000007
20,2010-05-07,2137202.38,0,66.74,2.966,203.6101784,7.856,1914996.1405,,,1.0,1914996.1405,222206.2394999999,222206.2394999999
20,2010-05-14,2033211.62,0,55.91,2.982,203.6133915,7.856,2022099.1764999998,,,1.0,2022099.1764999998,11112.443500000285,11112.443500000285
20,2010-05-21,1893736.9,0,60.38,2.958,203.8770235,7.856,2052484.6245,,,1.0,2052484.6245,-158747.7245,158747.7245
20,2010-05-28,2065984.95,0,70.97,2.899,204.1406556,7.856,1979072.8739999998,,,1.0,1979072.8739999998,86912.07600000012,86912.07600000012
20,2010-06-04,2203619.35,0,72.52,2.847,204.4042877,7.856,2000782.133,,,1.0,2000782.133,202837.21700000018,202837.21700000018
20,2010-06-11,2100489.79,0,67.32,2.809,204.6679198,7.856,2108964.9425,,,1.0,2108964.9425,-8475.152499999851,8475.152499999851
20,2010-06-18,2091903.63,0,72.62,2.78,204.670036,7.856,2131409.41,,,1.0,2131409.41,-39505.78000000026,39505.78000000026
20,2010-06-25,1973135.87,0,75.17,2.808,204.5675459,7.856,2111666.144,,,1.0,2111666.144,-138530.27399999974,138530.27399999974
20,2010-07-02,2143676.77,0,70.1,2.815,204.4650559,7.527,2033807.6739999999,,,1.0,2033807.6739999999,109869.09600000014,109869.09600000014
20,2010-07-09,2107285.85,0,78.09,2.793,204.3625658,7.527,2076221.484,,,1.0,2076221.484,31064.366000000155,31064.366000000155
20,2010-07-16,2031852.16,0,75.14,2.783,204.3571656,7.527,2099900.175,,,1.0,2099900.175,-68048.0149999999,68048.0149999999
20,2010-07-23,1900535.9,0,77.75,2.771,204.4812188,7.527,2075027.6430000002,,,1.0,2075027.6430000002,-174491.74300000025,174491.74300000025
20,2010-07-30,1955896.59,0,76.03,2.781,204.605272,7.527,1977509.0835,,,1.0,1977509.0835,-21612.493499999866,21612.493499999866
20,2010-08-06,1910177.38,0,74.57,2.784,204.7293252,7.527,1947913.684,,,1.0,1947913.684,-37736.304000000004,37736.304000000004
20,2010-08-13,2071022.45,0,75.98,2.805,204.8533784,7.527,1924732.8815,,,1.0,1924732.8815,146289.56850000005,146289.56850000005
20,2010-08-20,1975374.56,0,75.34,2.779,204.8217044,7.527,1997457.7964999997,,,1.0,1997457.7964999997,-22083.23649999965,22083.23649999965
20,2010-08-27,1946369.57,0,70.51,2.755,204.7900305,7.527,1999071.7445,,,1.0,1999071.7445,-52702.174499999965,52702.174499999965
20,2010-09-03,2121561.41,0,75.5,2.715,204.7583566,7.527,1975219.2485000002,,,1.0,1975219.2485000002,146342.16149999993,146342.16149999993
20,2010-09-10,2014954.79,1,65.02,2.699,204.7266827,7.527,2038316.2385,,,1.0,2038316.2385,-23361.44849999994,23361.44849999994
20,2010-09-17,1948359.78,0,65.28,2.706,204.7513279,7.527,2041979.324,,,1.0,2041979.324,-93619.544,93619.544
20,2010-09-24,1789687.65,0,69.37,2.713,204.8182126,7.527,1997648.278,,,1.0,1997648.278,-207960.62800000003,207960.62800000003
20,2010-10-01,1933719.21,0,61.08,2.707,204.8850973,7.484,1879012.9664999999,,,1.0,1879012.9664999999,54706.2435000001,54706.2435000001
20,2010-10-08,2060389.27,0,51.5,2.764,204.951982,7.484,1885504.2495,,,1.0,1885504.2495,174885.0205000001,174885.0205000001
20,2010-10-15,1950676.39,0,59.17,2.868,205.0137637,7.484,1975449.506,,,1.0,1975449.506,-24773.116000000155,24773.116000000155
20,2010-10-22,1893955.27,0,50.52,2.917,205.0627881,7.484,1986532.321,,,1.0,1986532.321,-92577.05099999998,92577.05099999998
20,2010-10-29,1891816.0,0,57.56,2.921,205.1118126,7.484,1938772.7619999999,,,1.0,1938772.7619999999,-46956.76199999987,46956.76199999987
20,2010-11-05,2184316.64,0,42.78,2.917,205.160837,7.484,1901393.8029999998,,,1.0,1901393.8029999998,282922.8370000003,282922.8370000003
20,2010-11-12,2187765.28,0,42.38,2.931,205.2098614,7.484,2038387.2105,,,1.0,2038387.2105,149378.06949999975,149378.06949999975
20,2010-11-19,2105058.91,0,45.88,3.0,205.0992811,7.484,2142165.864,,,1.0,2142165.864,-37106.95399999991,37106.95399999991
20,2010-11-26,2811634.04,1,46.66,3.039,204.9621,7.484,2145894.7989999996,,,1.0,2145894.7989999996,665739.2410000004,665739.2410000004
20,2010-12-03,2416051.17,0,35.47,3.046,204.8249189,7.484,2470752.4305,,,1.0,2470752.4305,-54701.26049999986,54701.26049999986
20,2010-12-10,2752122.08,0,24.27,3.109,204.6877378,7.484,2507856.3355,,,1.0,2507856.3355,244265.74450000003,244265.74450000003
20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.484,2643424.0555,,,1.0,2643424.0555,175769.11450000014,175769.11450000014
20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,2735246.9885,,,1.0,2735246.9885,1031440.4415000002,1031440.4415000002
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,3282879.6365,,,1.0,3282879.6365,-1483141.8465,1483141.8465
20,2011-01-07,1843030.95,0,31.43,3.193,204.6487803,7.343,2641088.471,,,1.0,2641088.471,-798057.521,798057.521
20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,2116426.816,,,1.0,2116426.816,-232081.8060000001,232081.8060000001
20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.343,1857194.006,,,1.0,1857194.006,-75388.34600000014,75388.34600000014
20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.343,1826878.2259999998,,,1.0,1826878.2259999998,-65371.54599999986,65371.54599999986
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,1787037.0724999998,2401395.47,2401395.47,1.0,1787037.0724999998,564105.9975,564105.9975
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,2059369.7219999998,2109107.9,2255251.685,0.9351984587919728,1925919.3900972535,285468.74990274664,285468.74990274664
20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.343,2192820.1465,2161549.76,2224017.71,0.9719121166530638,2131228.470024296,127387.76997570414,127387.76997570414
20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,2255965.4295,1898193.95,2142561.77,0.8859459627154647,1998663.4642911842,-60054.94429118419,60054.94429118419
20,2011-03-04,2143424.61,0,37.33,3.433,206.9153485,7.343,2091528.165,2119213.72,2072016.3324999998,1.022778482369902,2139170.002432606,4254.607567393687,4254.607567393687
20,2011-03-11,1990932.77,0,39.53,3.582,207.1882876,7.343,2089017.723,2010974.84,2047483.0675,0.9821692164006138,2051768.9000459046,-60836.130045904545,60836.130045904545
20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.343,2036456.2765,1951848.43,1995057.7349999999,0.9783418272855147,1992350.3547380653,-60681.71473806538,60681.71473806538
20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.343,1984174.481,1894742.95,1994194.9849999999,0.9501292322224951,1885222.1762279978,-60510.96622799779,60510.96622799779
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,1887079.5444999998,2405395.22,2065740.36,1.164422822236963,2197358.4889923325,-269365.3989923324,269365.3989923324
20,2011-04-08,2027056.39,0,47.09,3.72,208.1092642,7.287,1892395.7645,2007796.26,2064945.715,0.9723239915776671,1840021.803383311,187034.58661668887,187034.58661668887
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,1962032.458,1985784.59,2073429.755,0.9577293782011922,1879096.1260108969,178310.2039891032,178310.2039891032
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,2027371.865,1878862.42,2069459.6225,0.9079000138839384,1840650.944381406,473210.865618594,473210.865618594
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,2181081.579,1919053.21,1947874.12,0.9852039155384434,2148810.1117395707,-267021.9217395708,267021.9217395708
20,2011-05-06,2090838.44,0,53.41,4.046,208.7992595,7.287,2059356.678,2137202.38,1980225.65,1.079272142545977,2222606.2941314257,-131767.85413142573,131767.85413142573
20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.287,2051124.3579999998,2033211.62,1992082.4075000002,1.0206463409069586,2093472.5707378343,-56724.04073783429,56724.04073783429
20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.287,2032435.9474999998,1893736.9,1995801.0275,0.9488605697192928,1928498.3310628205,24917.72893717955,24917.72893717955
20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.287,2003195.7815,2065984.95,2032533.9625000001,1.016457775425733,2036163.9278057027,-91730.75780570274,91730.75780570274
20,2011-06-03,2182246.69,0,73.51,3.922,208.3551116,7.287,1961424.4855,2203619.35,2049138.205,1.075388348439875,2109293.0380513766,72953.65194862336,72953.65194862336
20,2011-06-10,2135062.04,0,73.64,3.881,208.1535092,7.287,2064687.3635,2100489.79,2065957.7474999998,1.0167147864189319,2099198.17180277,35863.86819723016,35863.86819723016
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,2122982.3370000003,2091903.63,2115499.4299999997,0.9888462272003544,2099303.0743554416,-34111.80435544159,34111.80435544159
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,2107204.3525,1973135.87,2092287.16,0.9430521334365978,1987203.5602120096,-36377.24021200952,36377.24021200952
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.274,2018489.4105,2143676.77,2077301.5150000001,1.0319526339920855,2082985.463850607,-29820.053850607015,29820.053850607015
20,2011-07-08,2123787.79,0,74.69,3.711,208.4386847,7.274,2019150.6075,2107285.85,2079000.53,1.013605249056863,2046621.6543983535,77166.1356016465,77166.1356016465
20,2011-07-15,2039875.75,0,74.88,3.76,208.5309337,7.274,2073125.7364999999,2031852.16,2063987.6625,0.9844303805280133,2040847.9576651128,-972.2076651128009,972.2076651128009
20,2011-07-22,1950904.84,0,78.89,3.811,208.5937018,7.274,2071238.413,1900535.9,2045837.67,0.92897688211988,1924132.6030356684,26772.236964331707,26772.236964331707
20,2011-07-29,1858440.92,0,77.47,3.829,208.6564699,7.274,2007977.1009999998,1955896.59,1998892.625,0.9784900727221404,1964785.6595818824,-106344.73958188249,106344.73958188249
20,2011-08-05,2189353.63,0,77.8,3.842,208.719238,7.274,1918018.5165,1910177.38,1949615.5074999998,0.9797713306299192,1879219.5540840286,310134.0759159713,310134.0759159713
20,2011-08-12,2052246.4,0,73.52,3.812,208.7820061,7.274,2037766.863,2071022.45,1959408.0799999998,1.056963310062496,2153844.8086521486,-101598.40865214868,101598.40865214868
20,2011-08-19,1990017.93,0,71.25,3.747,208.8424359,7.274,2071163.1084999999,1975374.56,1978117.745,0.9986132347243061,2068290.8914208338,-78272.96142083383,78272.96142083383
20,2011-08-26,1933577.2,0,70.15,3.704,208.902476,7.274,2041698.2495,1946369.57,1975735.9900000002,0.9851364655254369,2011351.3971819014,-77774.19718190143,77774.19718190143
20,2011-09-02,2141765.98,0,70.82,3.703,208.9625161,7.274,1971131.8355,2121561.41,2028581.9975,1.0458346828546181,2061478.0380447838,80287.94195521623,80287.94195521623
20,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,2046137.6994999999,2014954.79,2014565.0825,1.0001934449789611,2046533.5145642313,4009.045435768785,4009.045435768785
20,2011-09-16,1979009.46,0,64.02,3.742,209.1893892,7.274,2064925.953,1948359.78,2007811.3875,0.9703898444494703,2003783.1743313442,-24773.714331344236,24773.714331344236
20,2011-09-23,1888119.7,0,62.15,3.711,209.4986126,7.274,2028459.523,1789687.65,1968640.9075000002,0.9090980702380836,1844068.6379153638,44051.062084636185,44051.062084636185
20,2011-09-30,1945808.26,0,63.44,3.645,209.807836,7.274,1944294.545,1933719.21,1921680.3575000002,1.006264752851854,1956475.069795633,-10666.809795632958,10666.809795632958
20,2011-10-07,2135982.79,0,52.42,3.583,210.1170595,7.082,1930597.444,2060389.27,1933038.9775,1.0658808715097416,2057786.8861451996,78195.90385480039,78195.90385480039
20,2011-10-14,2010107.68,0,62.54,3.541,210.4027602,7.082,2032242.241,1950676.39,1933618.13,1.0088219383834593,2050170.5568303652,-40062.876830365276,40062.876830365276
20,2011-10-21,2104241.9,0,53.69,3.57,210.5473252,7.082,2044519.0554999998,1893955.27,1959685.035,0.9664590156958565,1975943.873949952,128298.02605004795,128298.02605004795
20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,2076056.0565,1891816.0,1949209.2325,0.9705556327442647,2014927.8995289204,50493.6204710796,50493.6204710796
20,2011-11-04,2284106.6,0,43.88,3.551,210.8364551,7.082,2070711.577,2184316.64,1980191.0750000002,1.1030837718526734,2284168.3367761574,-61.73677615728229,61.73677615728229
20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,2180587.117,2187765.28,2039463.2974999999,1.0727161811059756,2339151.0847171294,-69175.23471712926,69175.23471712926
20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,2244238.463,2105058.91,2092239.2075,1.0061272642506869,2257989.5051043564,-88055.68510435661,88055.68510435661
20,2011-11-25,2906233.25,1,46.38,3.492,211.4120757,7.082,2222074.4475,2811634.04,2322193.7175000003,1.2107663623459095,2690412.9956613714,215820.2543386286,215820.2543386286
20,2011-12-02,2298776.83,0,46.32,3.452,211.6394306,7.082,2553089.8395,2416051.17,2380127.3499999996,1.0150932344019326,2591624.2228967655,-292847.3928967654,292847.3928967654
20,2011-12-09,2546123.78,0,41.64,3.415,211.8667856,7.082,2492060.1255,2752122.08,2521216.55,1.0915849652026124,2720295.3653767356,-174171.58537673578,174171.58537673578
20,2011-12-16,2762816.65,0,37.16,3.413,212.0685039,7.082,2513568.768,2819193.17,2699750.115,1.044242263139972,2624774.7388542714,138041.91114572855,138041.91114572855
20,2011-12-23,3555371.03,0,40.19,3.389,212.2360401,7.082,2617368.1725,3766687.43,2938513.4625,1.2818343281624494,3355032.372950315,200338.65704968479,200338.65704968479
20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,3126589.9095,1799737.79,2784435.1175,0.6463565190256224,2020891.7703250558,22353.22967494419,22353.22967494419
20,2012-01-06,1964701.94,0,33.42,3.422,212.5711125,6.961,2680424.858,1843030.95,2557162.335,0.720732870484736,1931870.3020249808,32831.63797501917,32831.63797501917
20,2012-01-13,1911510.64,0,37.79,3.513,212.7386486,6.961,2230792.3745,1884345.01,2323450.295,0.811011543502806,1809198.3668775347,102312.27312246524,102312.27312246524
20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,1949887.7489999998,1781805.66,1827229.8525,0.9751404058784114,1901414.330977202,-8638.390977201983,8638.390977201983
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,1910121.9849999999,1761506.68,1817672.0749999997,0.9691003697682928,1851099.9219660454,-90083.41196604539,90083.41196604539
20,2012-02-03,2203523.2,0,39.93,3.617,213.0236225,6.961,1829706.4299999997,2351143.07,1944700.105,1.2090003306705226,2212115.678899981,-8592.478899980895,8592.478899980895
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,2002033.7695000002,2211388.14,2026460.8875000002,1.091256265364263,2184731.894437708,278246.38556229183,278246.38556229183
20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,2266874.7364999996,2258616.24,2145663.5325,1.052642320563837,2386208.283056896,-77183.12305689603,77183.12305689603
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,2347083.458,1938608.52,2189938.9925,0.8852340300982151,2077718.1485021948,-31880.59850219474,31880.59850219474
20,2012-03-02,2148822.76,0,39.98,3.816,213.6718127,6.961,2200524.323,2143424.61,2138009.3775,1.002532838516514,2206097.89576182,-57275.135761820246,57275.135761820246
20,2012-03-09,2139265.4,0,41.14,3.848,213.8711137,6.961,2136808.2965,1990932.77,2082895.535,0.9558485946824021,2042465.2073152228,96800.19268477708,96800.19268477708
20,2012-03-16,2064991.71,0,53.73,3.862,214.0167132,6.961,2128596.2984999996,1931668.64,2001158.635,0.9652751192311148,2054681.0458294966,10310.664170503384,10310.664170503384
20,2012-03-23,1992436.96,0,66.11,3.9,214.0907105,6.961,2103562.159,1824711.21,1972684.3074999999,0.9249889620263023,1945771.7780112175,46665.18198878248,46665.18198878248
20,2012-03-30,2074721.74,0,51.52,3.953,214.1647079,6.961,2039855.3885,1927993.09,1918826.4274999998,1.0047772233947931,2049600.233383937,25121.50661606295,25121.50661606295
20,2012-04-06,2565259.92,0,50.06,3.996,214.2387053,7.139,2044462.5625,2027056.39,1927857.3325,1.0514556009034968,2149661.6121781403,415598.3078218596,415598.3078218596
20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,2307648.113,2057406.33,1959291.7550000001,1.0500765517690855,2423207.173195477,-377811.11319547705,377811.11319547705
20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,2231747.2630000003,2313861.81,2081579.405,1.1115894999931555,2480786.8241892634,-596358.9841892633,596358.9841892633
20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,2042891.529,1881788.19,2070028.1799999997,0.9090640447223285,1857119.236281722,29384.69371827785,29384.69371827785
20,2012-05-04,2163510.89,0,62.74,3.951,214.4771081,7.139,1909611.1179999998,2090838.44,2085973.6925,1.0023321231315097,1914064.5662604757,249446.32373952447,249446.32373952447
20,2012-05-11,2168097.11,0,63.19,3.889,214.5319099,7.139,2024695.9965,2036748.53,2080809.2425,0.9788252033871866,1981823.470571335,186273.63942866493,186273.63942866493
20,2012-05-18,2039222.26,0,60.99,3.848,214.5485571,7.139,2124252.956,1953416.06,1990697.805,0.9812720218476355,2084469.9930499361,-45247.73304993613,45247.73304993613
20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,2102971.752,1944433.17,2006359.0499999998,0.9691351954177893,2038063.9398326105,76925.06016738946,76925.06016738946
20,2012-06-01,2143126.59,0,73.67,3.742,214.5513278,7.139,2096436.8575,2182246.69,2029211.1125,1.0754162918571144,2254542.3514052317,-111415.7614052319,111415.7614052319
20,2012-06-08,2231962.13,0,62.01,3.689,214.5527132,7.139,2117692.784,2135062.04,2053789.49,1.0395719962516703,2201494.114910637,30468.01508936286,30468.01508936286
20,2012-06-15,2165160.29,0,71.51,3.62,214.5653243,7.139,2183323.7215,2065191.27,2081733.2925,0.9920537263060561,2165974.433646481,-814.1436464809813,814.1436464809813
20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,2185235.8789999997,1950826.32,2083331.58,0.9363974216720701,2046249.2428408994,14339.447159100557,14339.447159100557
20,2012-06-29,2055952.61,0,74.15,3.506,214.6466757,7.139,2122894.766,2053165.41,2051061.26,1.001025883546745,2125072.6088119103,-69119.99881191016,69119.99881191016
20,2012-07-06,2358055.3,0,79.2,3.475,214.6873514,7.28,2073956.3900000001,2123787.79,2048242.6975,1.0368828814047315,2150449.877570955,207605.42242904473,207605.42242904473
20,2012-07-13,2134680.12,0,78.27,3.523,214.728027,7.28,2207699.3669999996,2039875.75,2041913.8175,0.999001883682586,2205495.826237852,-70815.70623785211,70815.70623785211
20,2012-07-20,1970170.29,0,76.04,3.567,214.7331351,7.28,2201052.3065,1950904.84,2041933.4475,0.9554203847282834,2102930.2414833056,-132759.95148330554,132759.95148330554
20,2012-07-27,1911559.1,0,74.6,3.647,214.7382432,7.28,2085931.482,1858440.92,1993252.325,0.9323661117515566,1944851.8252525022,-33292.72525250213,33292.72525250213
20,2012-08-03,2094515.71,0,74.73,3.654,214.7433514,7.28,1965541.1695,2189353.63,2009643.785,1.0894237308827346,2141307.1940803034,-46791.48408030346,46791.48408030346
20,2012-08-10,2144245.39,0,75.4,3.722,214.7484595,7.28,2011829.0835,2052246.4,2012736.4474999998,1.0196299682201686,2051321.224473516,92924.16552648414,92924.16552648414
20,2012-08-17,2045061.22,0,69.57,3.807,214.825578,7.28,2091937.0585,1990017.93,2022514.72,0.9839324828251436,2058324.8238838327,-13263.603883832693,13263.603883832693
20,2012-08-24,2005341.43,0,68.27,3.834,214.9567044,7.28,2087193.8530000001,1933577.2,2041298.79,0.9472288963635744,1977050.3298740268,28291.100125973113,28291.100125973113
20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,2040078.9504999998,2141765.98,2029401.8775,1.0553680883741077,2153034.222121441,-90552.66212144075,90552.66212144075
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2039869.4635,2050542.56,2028975.9175,1.010629324041743,2061551.897030398,18977.16296960204,18977.16296960204
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,2062934.2905000001,1979009.46,2026223.7999999998,0.9766983587893895,2014864.5358217037,33085.44417829625,33085.44417829625
